1054,1,44127440,A unique opportunity to become a specialist in Middleware,"Sysco Perú SAC is part of Sysco AS (Norway) and provides consulting services as well as system development, i.e. websites, portals and complex cloud systems.
 
 We are now looking to hire Middleware Developer Trainees.
 
 Would YOU like to learn from the best while being part of a team of highly qualified Middleware professionals?
 
 Main functions include:
 
 Implement applications with Java technologies (JavaSE, JavaEE, JavaFX, etc.)
 Test applications with different approaches and tools (SOAPUI, JUnit, etc.)
 Install, configure and administrate Middleware products (Application Servers, SOA, BPM, etc.)","NEED to have’s:
 Undergraduate/Graduate in Computer Science
 High qualifications (top third)
 Experience developing Java EE applications with different frameworks.
 HTML and JavaScript knowledge.
 Operating Systems knowledge: Windows, Linux and basic network administration.
 Database knowledge: SQL scripts and basic administration tasks.
 Software development methodologies and frameworks knowledge (Scrum, OpenUP, etc.)
 Minimum intermediate level of English communication skills
 NICE to have’s:
 
 Oracle Fusion Middleware experience: WebLogic, ADF, SOA, etc.
 Java EE Application Servers knowledge: WebLogic Server, Tomcat, Glassfish.
 XML technologies experience (XPath, XSD, XLST, etc.)"

1150,4,44128247,Analista Sap CO,"Experiencia mínima de 2 años gestionando proyectos en implementación de SAP CO.
 Ingles a nivel avanzado.
 Amplia experiencia funcional en procesos de ventas tales como lead y cotizaciones.
 Participacion en los procesos de implementacion desde la etapa de blueprint del proyecto.
 De preferencia, con experiencia en el rubro industrial.
 Capacidad demostrada para construir, gestionar y fomentar un entorno orientado al equipo,
 Capacidad para trabajar de forma creativa y analítica en un contexto de resolución de problemas,
 Deseo de trabajar en un entorno de sistemas de información,
 Excelente comunicación (escrita y oral) y habilidades interpersonales,","Deseo de trabajar en un entorno de sistemas de información.
 Excelente comunicación (escrita y oral) y habilidades interpersonales."

1169,1,44128366,Desarrollador Java,"Every programmer at the company:
 • Interacts directly with the Client to identify application requirements.
 • Participates on estimations and team commitments.
 • Plans and determines the best way to implement those requirements in code
 • Collaborates closely with QA engineers to identify application weakness, failure points and bugs
 • Demonstrates the software behavior to the end Client after the end of each sprint.
 
 Senior level Project Leads drive the following:
 • Design architecture
 • Coaching team to ensure growth and professional success
 • Review team software development code
 
 Skills required
 • Advanced knowledge of Java EE, EJB, JAVASCRIPT, HTML, CSS, jQuery
 • Experience withWeb Services
 • Experience in database (eg MySQL, Postgres), Management ORM (eg Hibernate, JPA)
 • Advanced english language skills (preferably).
 • Preferably knowledge of any MVC framework (eg Spring MVC 3). Knowledge of unit test tool (eg JUnit), Application Server (eg Glassfish, Weblogic) . UI Framework: (eg Apache Wicket, JSF), Design patterns. Agile Methodology
 
 
 Qualifications
 • Bachelor's degree in computer science, systems, software engineering or related fields (preferably).
 • 2 or more years of experience in similar position
 
 Dedication: full time
 
 English level: Intermediate / Advanced
 
 We offer excellent working environment, professional development, ongoing training, being part of teams, challenging and international projects, opportunities to travel abroad, working with scrum, excellent working conditions.","• Advanced knowledge of Java EE, EJB, JAVASCRIPT, HTML, CSS, jQuery.
 • Experience withWeb Services.
 • Experience in database (eg MySQL, Postgres), Management ORM (eg Hibernate, JPA)
 • Advanced english language skills (preferably).
 • Preferably knowledge of any MVC framework (eg Spring MVC 3). Knowledge of unit test tool (eg JUnit), Application Server (eg Glassfish, Weblogic) . UI Framework: (eg Apache Wicket, JSF), Design patterns. Agile Methodology."

1246,4,44128861,Analista Sap CO,"Experiencia mínima de 2 años gestionando proyectos en implementación de SAP CO.
 Ingles a nivel avanzado.
 Amplia experiencia funcional en procesos de ventas tales como lead y cotizaciones.
 Participacion en los procesos de implementacion desde la etapa de blueprint del proyecto.
 De preferencia, con experiencia en el rubro industrial.
 Capacidad demostrada para construir, gestionar y fomentar un entorno orientado al equipo,
 Capacidad para trabajar de forma creativa y analítica en un contexto de resolución de problemas,
 Deseo de trabajar en un entorno de sistemas de información,","Deseo de trabajar en un entorno de sistemas de información.
 Excelente comunicación (escrita y oral) y habilidades interpersonales."

1283,3,44128994,Coordinador de TI,"PC installation and maintenance
 Software installations and rollouts
 Printer and telephone maintenance
 1st and 2nd level desktop service support
 IT asset management
 Establish process and procedures for IT Department","Experiencia minima 2 años
 Conocimiento en administración de redes, Cisco, Itil, Infraestructura y virtualización."

1372,1,44129524,Desarrollador de Apps,"POSITION OBJECTIVE (Objetivo del cargo):
 Execute tests on the applications which will be uploaded to Samsung Apps store in order to assure the quality and the compliance of Samsung standards.
 DUTIES AND RESPONSABILITIES (Funciones y Responsabilidades):
 • Fulfill the daily test requests assigned by Brazilian and Korean app team.
 • Support to local homologation team with device and binary (OS) testing as well as generation of official documentation and reports.
 • Control and manage HHP product samples.
 • Support to local application development team executing local testing.",• Experience in software testing or software development areas

1392,1,44129751,Integration Engineer - Software Engineer,"We are seeking an Integration Engineer to deliver the technical aspects of product deployments. This is a technical consulting role which involves direct interaction with customers to understand their business data and to design and implement creative solutions to integrate the data with a Performance Management Application.
 Integration Engineers also design and develop end-user functionality such as forms, workflows and reports for customer implementations. Integration Engineers also design and develop customized components for integration into existing solutions for clients.
 
 Responsibilities:
 • Implement custom deployments of product suite for clients.
 • Integrate applications with other enterprise systems and data sources using ETL, XML, and scripting languages.
 • Work closely with customer and Client Services team on all technical aspects, including but not limited to – data mapping, form and workflow design and implementation, report design and implementation.
 • Work with other Integration Engineers to share best practices and knowledge.
 • Provide input to Product Management group on how to enhance future products.","• Minimum 1 year experience in any scripting language and database.
 • Unix/Linux shell scripting.
 • XML, Java, JSP, HTML, Perl.
 • Oracle, SQL Server, DB2.
 • Experience as a DBA, System Administrator, or Network Administrator.
 • Experience in Linux environments, Windows 2000/3.
 • Experience implementing and managing data warehouses.
 • Familiarity with Business Intelligence tools (e.g. Business Objects, Cognos, SAS).
 • Familiarity with ETL tools (e.g. Informatica, Brio).
 • Experience with Hadoop or other Big Data platforms."

1403,1,44129815,C++ DEVELOPER,"• Knowledge of C++.
 • 3+ years Experience with C++.
 • Advanced knowledge of Analysis and Structured Programming and Object Oriented.
 • Advanced knowledge of SQL instructions and databases in general.
 • General knowledge of multi platform development (Windows, Linux, MacOS) (preferably).
 • General knowledge of development APIs or Services (ej.: Web Services) (preferably).
 • Advanced knowledge of muti-threading development (preferably).
 • Advanced english language skills (preferably).
 •Experience with agile methodologies ( Scrum).","4 or more years of experience in similar position.
 Dedication: full time.
 English level: Intermediate / Advanced."

1412,6,44129873,QA Engineer,"• To skillfully work to achieve the client’s and team needs and goals, with total quality orientation.
 • To be a team player working remotely for a project, defining, developing and implementing test plans and test cases/scripts; also reporting defects and suggesting improvements.
 • To create a professional relationship with clients and teammates, based on a good communication skills and practices.","1,5 to 4 years of experience in a similar position, preferably with a software company, creating and developing testing projects, applying different testing strategies and tools and ensuring completion of testing within scheduled timeframes and goals. Agile methodology experience (Scrum) is preferred."

1428,1,44129955,Java Senior Software Engineer (P1),Java software development.,"• Minimum University Computer Science/Software Engineering Degree, or equivalent work experience.
 • At least 6 years of experience in web Back-end and Front end (JavaScript)
 • At least 3 years of web application programming experience using agile development techniques.
 • Strong Java and JavaScript skills and object oriented design experience, including working knowledge of core libraries and design patterns. For Java developers, experience with JPA, Hibernate, Spring, JSTL and JUnit; Freemarker and Wickets nice to have. For JavaScript developers strong experience with object oriented JavaScript, jQuery, AJAX and JSON; Knockout nice to have.
 • Strong Web Services experience, REST with XML and JSON data types.
 • Maven experience.
 • Good database development skills including SQL, a solid understanding of relational database technologies, and logical and physical data modeling.
 • Advanced English, skill is indispensable.
 • Immediate availability."

1451,3,44130061,QA Engineer Junior,"-Gather and analyse data in order to determine if given information is meeting quality standards.
 
 -Participate in comprehensive client integration software development projects.
 
 -Review the user stories and detailed feature concepts of the project.
 
 -Ensure that every new software feature is thoroughly tested, perform test planning and test execution.
 
 -Review and analyse business and system requirements and related documents.
 
 -Register and classification of all observation found in the product, which is reported to the team for finding a possible solution.
 
 -Communicate and interact with Banks and Merchants before and during the test and production stages, in order to get their official approval.
 
 -Create manual and automated test cases, create test plans and document test results, which are based on the documentations of the history of the Projects.
 
 -Support of functional and non-functional tests, before and after the product being implemented .
 
 -Constant communication with business and development teams.
 
 -Ensure compliance with all company’s legal, financial and regulatory obligations and requirements",

1478,1,44130232,Java Technical Lead,"• Lead a team of specialists working on tools / apps development.
 • Collaborate with teams to manage deliverables.
 • Identify any shortcomings/ improvements and execute upon themTeam Leads will lead many projects that carry varying responsibilities.
 • Below are some examples of the diverse projects with which you might be involved: Write server-side code for web-based applications, create robust high-volume production applications, and develop prototypes quickly. Build internal systems, UI development with AJAX and similar technologies.","• Bachelors (min MCA/B.Tech)+ higher degree.
 • Minimum 7+ years of work experience with at least 2 year in Team Lead role.
 • Knowledge of Web development, Java and Python Skills.
 • Good Knowledge of Processes and SDLC.
 • Experience in Configuration Management Tools.
 • A solid foundation in computer science, with strong competencies in data structures, algorithms, and software design.
 • Experience on Both Windows and Unix Platform.
 • Excellent written and oral communication skills."

1517,1,44130516,Application Test - Practicante,"• Fulfill the daily test requests assigned by Brazilian and Korean app team.
 • Support to local homologation team with device and binary (OS) testing as well as generation of official documentation and reports.
 • Control and manage HHP product samples.
 Support to local application development team executing local testing",

1592,1,44130915,Integration Engineer - Software Engineer,"We are seeking an Integration Engineer to deliver the technical aspects of product deployments. This is a technical consulting role which involves direct interaction with customers to understand their business data and to design and implement creative solutions to integrate the data with a Performance Management Application.
 Integration Engineers also design and develop end-user functionality such as forms, workflows and reports for customer implementations. Integration Engineers also design and develop customized components for integration into existing solutions for clients.
 
 Responsibilities:
 • Implement custom deployments of product suite for clients.
 • Integrate applications with other enterprise systems and data sources using ETL, XML, and scripting languages.
 • Work closely with customer and Client Services team on all technical aspects, including but not limited to – data mapping, form and workflow design and implementation, report design and implementation.
 • Work with other Integration Engineers to share best practices and knowledge.
 • Provide input to Product Management group on how to enhance future products.","• Minimum 1 year experience in any scripting language and database.
 • Unix/Linux shell scripting.
 • XML, Java, JSP, HTML, Perl.
 • Oracle, SQL Server, DB2.
 • Experience as a DBA, System Administrator, or Network Administrator.
 • Experience in Linux environments, Windows 2000/3.
 • Experience implementing and managing data warehouses.
 • Familiarity with Business Intelligence tools (e.g. Business Objects, Cognos, SAS).
 • Familiarity with ETL tools (e.g. Informatica, Brio).
 • Experience with Hadoop or other Big Data platforms."

1622,3,44131108,Senior Project Manager - Infrastructure,"•Responsible for managing all aspects of the initiation, design, development, and implementation of multiple large/complex projects/programs.
 •Manages full teams comprised of IT, Business, and external vendors across multiple projects. Teams may cross geographies.
 •Defines, plans, and leads feasibility study projects for significant new, enterprise-wide business strategies to determine solution for implementation. Leads business users and IT resources through process. Proactively identifies opportunities, conduct analyses, needs assessments, cost/benefit assessments and includes other IT services using complex estimation and planning mechanisms. Creates Project Charters in parallel with delivering projects.
 •Derives a detailed understanding of the stated complex business problem and project objectives. Articulates business value from technology initiatives and present it to the project sponsor and/or executive management. Gathers and further defines project requirements. Prioritizes efforts for those programs that will be broken down into multiple projects. Understand benefits and monitor through project completion.
 •Develops detailed project plans and schedules, along with program level plans w/dependencies. Reviews project plans developed by project managers. Maintains up-to-date detailed schedule using PMO tools with advanced scheduling features. Proactively identifies opportunities, conduct analyses, needs assessments, cost/benefit assessments and applies other IT services using complex estimation and planning mechanisms.
 •Determines staffing requirements and structures project teams. On occasion, obtains financial, physical or human resources to support long-term projects and programs.
 •Reviews contracts, SOWs, and facilitates PO approvals per Procurement policy. Coordinate with Procurement, Vendor, Legal, and Business resources to finalize terms. Manage CR's against external SOWs. Reviews external invoices, approve, and track against budget.
 • Conducts project kickoff meetings, communicating individual roles and project/program expectations. Ensures that all project team members have the tools and training required to perform effectively
 •Monitors project and program milestones and critical dates to identify potential risks with the project schedules. Identifies methods to resolve scheduling issues. Keeps management aware of the situation. Manages any effects on related projects. Ensures scope management processes are followed and communicate changes with Executives (C-Level)
 •Assesses variances from multiple project plans, analyzes metrics, and develops and implements changes as necessary to ensure that the project remains within specified scope and is within time, cost and quality objectives. Monitors costs against business case and escalates deviations
 •Provides work direction and leadership for assigned projects/ programs, including scheduling, assignment of work and review of individual project efforts. May guide one or more Project Managers at the same time. Work with Technical Project Leads and developers to ensure that business requirements are clearly understood and that applications function as specified. Builds consensus among the project team, between departments, and all levels in the organization
 •Solves unique and complex problems with broad impact on the business. Translate highly complex concepts in ways that can be understood by a variety of audiences. Provides solid analytical, problem-solving and financial analysis skills. Influences senior leadership to adopt new ideas, products, and/or approaches. Ability to influence decisions from top down and bottom up
 •Strong verbal and written skills using fluent English. Ability to build and manage relationships across a large enterprise. Exhibits C-level interface and presentation skills. Professional presentation skills for Executive level management. Generates and presents project status, Executive Steering Committee presentations, and other PMO required documentation on timely basis
 •Proactively identifies risks and documents in Risk Mitigation log. Escalates with Executive Management with mitigation plans and monitors to avoid. Develops contingency plans with IT and Business resources
 •Develops and maintains a productive working relationship with Executive sponsors, vendors, and IT Leadership. Coaches or mentors less experienced personnel, Project Managers.
 •Conducts formal reviews with business sponsor at the completion of the project/program to confirm acceptance and satisfaction. Evaluates client satisfaction levels. Documents Lessons Learned with Business and IT resources and applies to continuous improvement opportunities.
 •Provides the team with constructive feedback as it pertains to project or overall program performance. Works with development team to integrate areas of improvement into the systems development life cycle and project management processes.Develops and integrates development of best practices, project standards, and procedures across multiple projects/programs and organizations. Utilizes established project standards, procedures and quality objectives. Incorporates into PMO Methodology.","Minimum Knowledge, Skills and Abilities Required:
 •Degree in computer sciences or related experience and/or training preferred; combination of education and experience will be considered.
 •Fluent in English/ Spanish (both verbal and written)
 •3-7 years PM experience (Infrastructure projects).
 •Basic Knowledge of Linux and Windows.
 •ITIL Knowledge"

1626,4,44131112,Business Intelligence Analyst,"Headquartered in Cincinnati, Ohio, Axcess Financial is an organization in the financial services industry that empowers consumers and businesses with financial solutions.
 We are seeking a Business Intelligence Analyst.
 
 
 General Function: As part of the Business Intelligence Unit, the Business Intelligence Analyst works closely with functional business users to identify and deliver reporting and analytics to help make data analysis faster and easier, enabling associates at every level to make more informed decisions on the internal operations of the company.","Minimum Knowledge, Skills and Abilities Required:
 
 •Bachelor´s degree or minimum of 4 years of relevant work experience.
 •Minimum 2 years of relevant work experience.
 •Minimum 2 years of experience with Oracle, SQL, MySql, BI Tools (either with MicroStrategy, Cognos, Business Objects, MS Access, Tableau, Pentaho, Postgres)
 •Write and interpret queries (SQL/MySql/Oracle) in databases for standard and ad-hoc data analysis.
 •Ability to perform detailed data analysis that includes data lineage (source and target definition), transformation analysis and design, and detailed data mapping; ability to design workflows that includes maintaining database connections, file directory maintenance, control-of-flow logic; ability to write scripts that schedule and monitor workflows; ability to verify execution and results.
 •Concentration and strong attention to detail.
 •Absolute discretion and confidentiality is required.
 
 Benefits:
 
 •Nice office environment.
 •Job development opportunity"

1676,1,44131495,C++ DEVELOPER,"• Knowledge of C++.
 • 3+ years Experience with C++.
 • Advanced knowledge of Analysis and Structured Programming and Object Oriented.
 • Advanced knowledge of SQL instructions and databases in general.
 • General knowledge of multi platform development (Windows, Linux, MacOS) (preferably).
 • General knowledge of development APIs or Services (ej.: Web Services) (preferably).
 • Advanced knowledge of muti-threading development (preferably).
 • Advanced english language skills (preferably).
 •Experience with agile methodologies ( Scrum).","4 or more years of experience in similar position.
 Dedication: full time.
 English level: Intermediate / Advanced."

1913,1,44132818,SENIOR Software Engineer,"Java software development.
 Team leadership.","• At least 6 years of experience in web Back-end and Front end (JavaScript).
 • At least 3 years of web application programming experience using agile development techniques.
 • Strong Java and JavaScript skills and object oriented design experience, including working knowledge of core libraries and design patterns. For Java developers, experience with JPA, Hibernate, Scrum, Spring, JSTL and JUnit; Freemarker and Wickets nice to have. For JavaScript developers strong experience with object oriented JavaScript, jQuery, AJAX and JSON; Knockout nice to have.
 • Strong Web Services experience, REST with XML and JSON data types.
 • Maven experience.
 • Good database development skills including SQL, a solid understanding of relational database technologies, and logical and physical data modeling.
 • Team leadership.
 • Advanced English, skill is indispensable.
 • Immediate availability."

2000,4,44133484,Business Intelligence Analyst,"Headquartered in Cincinnati, Ohio, Axcess Financial is an organization in the financial services industry that empowers consumers and businesses with financial solutions.
 We are seeking a Business Intelligence Analyst.
 General Function: As part of the Business Intelligence Unit, the Business Intelligence Analyst works closely with functional business users to identify and deliver reporting and analytics to help make data analysis faster and easier, enabling associates at every level to make more informed decisions on the internal operations of the company.",

2001,4,44133487,Business Intelligence Senior Analyst,"Headquartered in Cincinnati, Ohio, Axcess Financial is a respected leader in the financial services industry that empowers consumers and businesses with financial solutions. We are seeking a Business Intelligence Senior Analyst.
 
 
 General Function: As part of the Business Intelligence Unit (BIU), the BIU Senior Analyst will be responsible for working with the company´s stakeholders to analyze business needs, recommend an optimal solution, and author requirements documentation. The BIU Senior Analyst will be a strong communicator who can deliver recommendations and rationale to the leadership team. The BIU Senior Analyst will drive reporting and analytical excellence, establishing clear measures for success. In addition, the BIU Senior Analyst will be working with the IT team to facilitate communication of client-specific business rules, processes, requirements and requests.","•At least 5 years of experience as Project Manager / Business Analyst.
 •Strong communication skills, with the ability to communicate with stakeholders at all levels of the business in both Spanish and English, both verbal and written.
 •Proven ability to manage multiple, concurrent projects with minimal supervision. Can manage a complex ever changing priority list and resolve conflicts to competing priorities.
 •Relevant and substantial work experience with business requirements definition and management (end to end), structured analysis, process design, use case documentation and use case definition.
 •Technical appreciation of data warehousing, business intelligence, web and other multi-tiered, distributed applications/systems.
 •Strong analytical, including a thorough understanding of how to interpret customer business needs and translate them into application and operational requirements.
 •Good customer service skills. Ability to deal with difficult situations/individuals gracefully.
 •Experience in mentoring and/or managing direct reports is ideal.
 
 Benefits
 
 •Nice office environment
 •Job Development Opportunity"

2082,1,44133899,Perl Developer,"Belatrix’s Software Developers play a vital role in helping our global clients to innovate and produce game changing software products. Using an Agile approach, Developers participate in all phases of the development effort, including design, requirements gathering, and end stage testing. We encourage our Engineers to be outspoken, bringing creative ideas to the table, and ultimately delivering high quality products and a superior experience to our clients.","Skills required
 3+ years experience developing Perl applications (Advanced).
 Structured and object oriented paradigms development. (Advanced).
 MultiPlatform development for Windows, Linux and Mac OS.
 API and Services design and implementation.
 Multi-threading and multi-processing development.
 SQL (Advanced).
 Advanced english language skills (preferably).
 Experience with agile methodologies (Scrum).
 
 Qualifications
 Bachelor's degree in computer science, systems, software engineering or related fields (preferably).
 3 or more years of experience in similar position."

2090,1,44133928,Php Senior Developer,"Belatrix’s Software Developers play a vital role in helping our global clients to innovate and produce game changing software products. Using an Agile approach, Developers participate in all phases of the development effort, including design, requirements gathering, and end stage testing. We encourage our Engineers to be outspoken, bringing creative ideas to the table, and ultimately delivering high quality products and a superior experience to our clients.","Advanced knowledge of PHP and HTML 5.
 Experience with PHP frameworks, unit test and documentation.
 Advanced knowledge of design patterns and architecture.
 Advanced knowledge of SQL instructions and databases in general.
 General knowledge of templates and content management system.
 General knowledge of security and optimization.
 Advanced knowledge of front-end technologies.
 Advanced english language skills.
 
 Qualifications:
 Bachelor's degree in computer science, systems, software engineering or related fields.
 4 or more years of experience in similar position."

2172,4,44134429,Asistente de Computo,"The incumbent performs a variety of systems administration functions to support and ensure the integrity and availability of Mission Lima’s networks. This involves managing server and workstation hardware, software, and data, working in a Microsoft environment. He or she also provides Tier II end-user customer help desk support, as well as training for all systems supported on the network. These tasks and duties are performed in a highly independent manner under the direction of the Systems Manager and the Information Systems Officer.","Requires at least 4 years of progressively responsible experience working with computer systems operations, hardware, software applications, data communications and analysis in a Microsoft Windows network environment."

2189,1,44134588,Perl Developer,"Belatrix’s Software Developers play a vital role in helping our global clients to innovate and produce game changing software products. Using an Agile approach, Developers participate in all phases of the development effort, including design, requirements gathering, and end stage testing. We encourage our Engineers to be outspoken, bringing creative ideas to the table, and ultimately delivering high quality products and a superior experience to our clients.","3+ years experience developing Perl applications (Advanced).
 Structured and object oriented paradigms development. (Advanced).
 MultiPlatform development for Windows, Linux and Mac OS.
 API and Services design and implementation.
 Multi-threading and multi-processing development.
 SQL (Advanced).
 Advanced english language skills (preferably).
 Experience with agile methodologies (Scrum).
 3 or more years of experience in similar position."

2273,1,44135061,Perl Developer,"Belatrix’s Software Developers play a vital role in helping our global clients to innovate and produce game changing software products. Using an Agile approach, Developers participate in all phases of the development effort, including design, requirements gathering, and end stage testing. We encourage our Engineers to be outspoken, bringing creative ideas to the table, and ultimately delivering high quality products and a superior experience to our clients.","3+ years experience developing Perl applications (Advanced).
 Structured and object oriented paradigms development. (Advanced).
 MultiPlatform development for Windows, Linux and Mac OS.
 API and Services design and implementation.
 Multi-threading and multi-processing development.
 SQL (Advanced).
 Advanced english language skills (preferably).
 Experience with agile methodologies (Scrum).
 3 or more years of experience in similar position."

2294,1,44135199,Web UI Angular Dev,"Belatrix’s Software Developers play a vital role in helping our global clients to innovate and produce game changing software products. Using an Agile approach, Developers participate in all phases of the development effort, including design, requirements gathering, and end stage testing. We encourage our Engineers to be outspoken, bringing creative ideas to the table, and ultimately delivering high quality products and a superior experience to our clients.","Skills required:
 Advanced knowledge and experience developing with Angular JS, Javascript, and HTML5.
 Desirable knowledge and experience developing with .NET.
 Advanced english language skills.
 Object oriented."

2413,1,44135812,Php Senior Developer,"Belatrix’s Software Developers play a vital role in helping our global clients to innovate and produce game changing software products. Using an Agile approach, Developers participate in all phases of the development effort, including design, requirements gathering, and end stage testing. We encourage our Engineers to be outspoken, bringing creative ideas to the table, and ultimately delivering high quality products and a superior experience to our clients.","Advanced knowledge of PHP and HTML 5.
 Experience with PHP frameworks, unit test and documentation.
 Advanced knowledge of design patterns and architecture.
 Advanced knowledge of SQL instructions and databases in general.
 General knowledge of templates and content management system.
 General knowledge of security and optimization.
 Advanced knowledge of front-end technologies.
 Advanced english language skills.
 
 Qualifications:
 Bachelor's degree in computer science, systems, software engineering or related fields.
 4 or more years of experience in similar position."

2415,4,44135821,Senior Developer,"The Engineering Team is dedicated to manage ecommerce front-end, back-end and support of DEV/UAT/Production environment for the web applications. The Senior Software developer liaises with Manager of development, Product Managers on a daily basis to provide support and technical expertise. The role of Senior Software developer is to develop ecommerce improve web solutions and backend processes as per requirement using Java and Oracle Server and support the production and testing environments.
 
 Specific Responsibilities
 • Develop web applications and services as required.
 • Trouble shoot production issues and resolve them quickly.
 • Research and development for new technologies to improve existing platform.","• Strong object-oriented analysis and design skills.
 • Extensive working knowledge of Java, J2EE technologies.
 • Successful track records in building large scale platform components in a commercial software company.
 • Experiences in a SaaS software product company.
 • Working knowledge in one or more of the following areas: scalable server infrastructure, OR mappings, integration frameworks and common business object framework.
 • Excellent English skills."

2416,4,44135823,Quality Specialist,"Specific Responsibilities
 • Develop and maintain software components, including unit and integration testing of Quadrem/Ariba applications.
 • Identify Use Cases/Test Cases for change control enhancements and convert them into regression scripts using Selenium or QTP
 • Contribute to the implementation, maintenance and execution of the release functional/regression testing plan.
 • Perform the functional testing based on test cases for change control enhancements and defects.
 • Execute regression scripts, and report results as per the regression testing plan as part of software code promotion.
 • Engage necessary Ariba and customer team members to resolve critical product issues identified through functional/regression testing and reporting.
 • Recommend methods to improve and automate product regression testing procedures.","Experience & Skills
 • Bachelor’s degree in Computer Science, Information Systems, Engineering, or other technology-related discipline preferred
 • Demonstrated 5 years+ experience in Information Systems teams.
 • Demonstrated 5 years+ experience in Quality Assurance Teams.
 • Demonstrated 2 years+ experience in Java using WEB LOGIC, JBOSS, HIBERNATE, SPRING, and STRUTS.
 • Demonstrated 2 years+ experience in Automation tools (Selenium/Web Driver, QTP)
 • Demonstrated 2 years+ experience in SQL databases
 • Proven experience working with offshore teams.
 • Good level of Written and Read English is highly valued.
 • Strong Internet and computer literacy skills, including the latest windows operating systems and MS office suites, and other office productivity applications.
 • Exposure to web-based applications, .Net technologies and SQL databases is desirable.
 • Exposure to Agile (Scrum teams) and PMI practices.
 • Demonstrated knowledge of UML standard.
 • Demonstrated ability to manage multiple tasks across functions.
 • Creative, self-starter, team-player.
 • Effective communicator with a strong customer service focus.
 • Strong analytical capabilities, detail-oriented, great documentation and follow-though.
 • General knowledge of the procurement process with experience in e-marketplaces or e-procurement highly desirable."

2417,1,44135824,Java Developer,"Every programmer at the company:
 Interacts directly with the Client to identify application requirements.
 Participates on estimations and team commitments.
 Plans and determines the best way to implement those requirements in code.
 Collaborates closely with QA engineers to identify application weakness, failure points and bugs.
 Demonstrates the software behavior to the end Client after the end of each sprint.","Skills required:
 Advanced knowledge of Java EE, EJB, JAVASCRIPT, HTML, CSS, jQuery.
 Experience withWeb Services.
 Experience in database (eg MySQL, Postgres), Management ORM (eg Hibernate, JPA).
 Advanced english language skills.
 Preferably knowledge of any MVC framework (eg Spring MVC 3). Knowledge of unit test tool (eg JUnit), Application Server (eg Glassfish, Weblogic) . UI Framework: Design patterns. Agile Methodology.
 
 Qualifications:
 Bachelor's degree in computer science, systems, software engineering or related fields.
 2 or more years of experience in similar position.
 
 Dedication: full time.
 
 English level: Intermediate / Advanced."

2446,1,44135884,QA Engineer,"Belatrix’s QA Engineers play a vital part in co-developing innovative software for our clients. Using an Agile approach, QA engineers participate in all phases of the development effort, including design, requirements gathering, and end stage testing.
 
 Responsibilities:
 To skillfully work to achieve the client’s and team needs and goals, with total quality orientation.
 To be a team player working remotely for a project, defining, developing and implementing test plans and test cases/scripts; also reporting defects and suggesting improvements.
 To create a professional relationship with clients and teammates, based on a good communication skills and practices.","A blend of creative and logical skills with particular focus on detailed oriented.
 Strong research and communicative skills.
 Ability to troubleshoot issues effectively. Correctly label and report bugs for tracking purposes.
 Expertise in functional/manual and regression testing, test case management, automation testing tools, performance testing tools, etc.
 Intermediate/Advanced English language level."

2447,1,44135886,Quality Specialist,"Specific Responsibilities:
 - Develop and maintain software components, including unit and integration testing of Quadrem/Ariba applications.
 - Identify Use Cases/Test Cases for change control enhancements and convert them into regression scripts using Selenium or QTP.
 - Contribute to the implementation, maintenance and execution of the release functional/regression testing plan.
 - Perform the functional testing based on test cases for change control enhancements and defects.
 - Execute regression scripts, and report results as per the regression testing plan as part of software code promotion.
 - Engage necessary Ariba and customer team members to resolve critical product issues identified through functional/regression testing and reporting.
 - Recommend methods to improve and automate product regression testing procedures.","Experience & Skills:
 
 - Bachelor’s degree in Computer Science, Information Systems, Engineering, or other technology-related discipline preferred.
 - Demonstrated 5 years+ experience in Information Systems teams.
 - Demonstrated 5 years+ experience in Quality Assurance Teams.
 - Demonstrated 2 years+ experience in Java using WEB LOGIC, JBOSS, HIBERNATE, SPRING, and STRUTS.
 - Demonstrated 2 years+ experience in Automation tools (Selenium/Web Driver, QTP).
 - Demonstrated 2 years+ experience in SQL databases.
 - Proven experience working with offshore teams.
 - Good level of Written and Read English is highly valued.
 - Strong Internet and computer literacy skills, including the latest windows operating systems and MS office suites, and other office productivity applications.
 - Exposure to web-based applications, .Net technologies and SQL databases is desirable.
 - Exposure to Agile (Scrum teams) and PMI practices.
 - Demonstrated knowledge of UML standard.
 - Demonstrated ability to manage multiple tasks across functions.
 - Creative, self-starter, team-player.
 - Effective communicator with a strong customer service focus.
 - Strong analytical capabilities, detail-oriented, great documentation and follow-though.
 - General knowledge of the procurement process with experience in e-marketplaces or e-procurement highly desirable.
 
 Please send your CV in english."

