3,anal funcional datastag,disen desarroll proces etl analisis mejor performanc,experient anos manej herramient datastag hab trabaj proyect implementacion utiliz datastag experient desarroll etl conoc sql inter desarroll empres preferent hab trabaj empres rubr telecomun
4,especial business object,brind soport proyect inteligent negoci desarroll implantacion plataform analiz requer usuari desarroll model dat extraccion informacion,experient anos manej herramient business object hab trabaj proyect implementacion utiliz business objetc manej univers modificacion mism realiz mape manej estandar preferent hab trabaj empres rubr telecomun
4,arquitect integr,profesional ingenieri softwar trabaj cicl vid prestacion servici analiz disen constru prob implement manten vari component sistem aplic accentur client,experient minim anos experient realiz analisis definicion integr sistem sap sap conoc arquitectur interfac manej messag brok ingles nivel avanz preferent experient rubr industrial
6,gerent proyect,unet accentur ayud transform organiz comun lider mund nos encontr busqued gerent proyect experient sap crm profesional ingenieri softwar trabaj cicl vid prestacion servici analiz disen constru prob implement manten vari component sistem aplic accentur client,experient proces segur habil profund inclu habil requer capac cumpl requisit viaj cas ten anos experient gestion proyect dentr servici fabric softwar conoc gestion proyect deseabl conoc rubr segur
6,gerent servici financier,identif evalu resuelv problem complej negoci are respons analisis situacion dat requier evaluacion profund factor variabl gestion proyect,deseabl especializacion arquitectur sistem conoc disen arquitectur herramient net experient minim anos alin arquitectur deseabl conoc negoci banc segur ingles nivel avanz
4,traine ingenieri informat,unet accentur ayud transform organiz comun lider mund invit sumart organizacion ofrec mayor desafi mejor oportun satisfaccion estam busc train ingenieri particip proyect implementacion sistem negoci empres segur apoy analisis desarroll etap implementacion proyect soport analisis negoci segur,deseabl experient nivel ingles intermedi
6,anal produccion ingenier metalmecan,objet puest asist gerenci produccion elaboracion planeamient control produccion report cost asign produccion funcion coordin produccion program tom consideracion requer prioridad almac revis seguimient cobertur materi prim tom cuent variacion demand determin coordin are logist requer materi prim tom cuent variacion demand analiz control cumplimient criteri almacen identific analiz fall comun ocurr plant afect capac intern plant coordin manten program manten prevent plant suministr informacion are comercial capac intern dispon determin are produccion lot min ser acept orden produccion actualiz documentacion asign baj respons plan instruct proced etc report semanal rati medicion permit evaluacion tecnic econom proces product,minim anos trabaj empres metal mecan perfil ing industrial ing mecan estudi postgr gestion proces produccion mejor continu sistem gestion calid iso supply chain management program informat entorn windows outlook ms proyect gant ichikaw parett conoc sistem calid iso conoc segur industrial primer auxili manej personal
4,coordin gestion informacion,aplic herramient inteligent negoci gener informacion tom decision gerencial program jav gener report consult bas dat analisis negoci solicit gerenci validacion integr dat administr bas dat gerenci anal negoci prep coordin requer sistem gerenci sistem hp lider equip transversal organizacion objet prov informacion gerenci general directori matriz,minim anos puest similar experient herramient inteligent negoci programacion jav gestion proyect informat
1,anal program asp net,desarroll aplic informat asp net visual studi mcv colabor proyect desarroll sistem informat labor analisis desarroll instalacion soport manten,experient habil anos analisis desarroll implementacion sistem asp net mvc conoc pl sql oracl metodologi disen uml se valor experient gestion proyect
6,anal gestion informacion,valid integr dat principal fuent informacion program jav gener report consult bas dat analisis negoci aplic herramient inteligent negoci extra gener report gestion,minim anos puest similar conoc herramient inteligent negoci programacion jav
6,anal desarroll aplic,respons disen desarroll implementacion solucion cort larg plaz neces tecnologi informacion trav aplic arquitectur sistem sistem red infraestructur aplic nuev existent apoy modificacion adaptacion disen existent revis requer proces negoci codig prueb debugs implement solucion softwar rol general bas proyect entreg cambi interior negoci desarroll disen requer estrateg bas gui general escal medi desarroll codig proced fluj trabaj maner independient hac carg defend decision disen desarroll activ desarroll aplic general inclu teste unidad implementacion codig ambient desarroll documentacion tecnic,minim anos funcion similar gestion proyect gestion requer analisis rup uml avanz enterpris architect jav spring jav webservic plsql soa mav subversion conoc deseabl asp powerbuild net visualbasic jav struts ejb hibernat son jenkins sistem oper linux windows bas dat oracl deseabl sqlserv etl pentah
6,anal continu negoci,elabor manten ejecut coordin prueb plan continu negoci escenari elabor mejor continu bcp drp arbol llam notificacion determinacion cad proces negoci rpo asegur cumplimient proyect objet tar continu negoci identific analiz riesg tip desastr siniestr,conoc gestion continu negoci iso norm buen practic continu negoci gestion integral riesg auditori infraestructur curs certificacion dri deseabl ingles minim nivel intermedi lectur manej offic nivel intermedi avanz preferent sector financier capac gestion interrelacion diferent equip trabaj
4,consultor sap,desarroll proyect implantacion mejor continu empres prim nivel formacion usuari,experient minim anos proyect implantacion mejor continu roll outs cualqu siguient modul sap fi sap abap sap pm experient sector oil sap mm sap hcm sap
3,arquitect sistem,analisis definicion desarroll arquitectur integracion acostumbr trat client referent tecnic soport tecnic equip,anos experient arquitect desarroll aplic web jav experient funcional tecnic proyect arquitectur soa
6,team lead,supervis equip anal program proyect are utiliti report gerent respons avanc proyect,experient lider equip baj tecnologi net valor experient sector utiliti conoc metodologi pmi
1,anal messag brok,realiz analisis programacion ejecut analisis especificacion requer,experient minim anos messag brok experient messag queu ibm alto conoc jav
6,practic inteligent comercial,funcion ser encarg present informacion relat millon distribuidor independient compani mund respons generacion inform estadist solicitud hoc prepar inform mensual apoy regionalizacion comprension red distribuidor vari nivel alt deseabl gestion activ miner bas dat gran escal gestion dat capac analisis capac gener inform hoc estandariz divers complej domini tod aplic ms offic especial excel avanz elabor distribu inform mensual kpi respons apoy event promocion calif entrad inform,
1,anal sistem,desarroll plataform web tecnologi php sql javascript ajax css realiz formulari bas dat realiz sistem administracion unifiqu webs interactu apis red social coordinacion dem are proyect,experient programacion web php sql javascript ajax css experient desarroll back front uso estandar web criteri accesibil domini valid xhtml css php mysql programacion orient objet experient desarroll web bas dat experient gestion proyect emple metodologi agil scrum tradicional pmi experient uso herramient gestion proyect ms projects conoc experient rup indic pretension econom
1,anal program jav,programacion desarroll lenguaj jav,conoc bas dat oracl struts experient minim anal program desarroll lenguaj jav anos
3,anal networking infraestructur,funcion administr nuev requer resolv incident servici corre acces red internet report proveedor infraestructur incident servici produccion hac respect seguimient report proveedor telecomun incident cort degradacion servici registr resolv escal incident segur intrusion ataqu extern administr datacent compani gestion proyect mejor proveedor are intern coordinacion permanent proveedor solucion incident propon nuev solucion,cont anos experient are networking infraestructur hab llev curs ccna mcitp itil conoc administracion servidor so linux red hat conoc plataform virtualizacion servidor vmwar hyper administracion configur equip cisc administracion corre lotus not segur perimetral buen practic segur informacion plataform desplieg centraliz antivirus aplic gestion vpns antispam black berry tarif telefon filtr web
6,atencion client part tim,nos encontr busqued joven profesional estudi talent excelent actitud gran vocacion servici ocup puest orient recepcion atencion client centr atencion onp funcion principal puest orient atend client absolv consult,experient minim ano realiz labor administr preferent relacion atencion client disponibil trabaj hor diari lun viern manan tard
6,atencion client,orient atend client absolv consult,experient minim ano realiz labor administr preferent relacion atencion client disponibil trabaj hor diari lun viern manan tard tiemp complet
1,program,construccion product modif softwar program component softwar realiz prueb unitari integracion component desarroll report hor diari trabaj leer manual funcion are control calid leer manual cicl vid desarroll softwar segun sistem gestion calid empres,requier experient
1,practic sistem,construccion product modif softwar program component softwar realiz prueb unitari integracion component desarroll report hor diari trabaj leer manual funcion are control calid leer manual cicl vid desarroll softwar segun sistem gestion calid empres,requier experient
6,jef proyect,planificacion seguimient control proyect gestion cambi riesg supervision gui equip proyect preparacion actualizacion cronogram proyect verificacion validacion entreg lleg cab reunion seguimient inform actualizacion plan,bachill ing sistem softwar afin experient menor anos puest simil experient anterior labor analisis disen desarroll sw implementacion uso msproject sw oficin deseabl certificacion pmp diplom curs gestion proyect bas pmbok
6,coordin calid porces,lider mejor continu organizacion dirig proyect mejor proces critic alto impact disen implement proces are oper estandar calid proces critic implement metric oper gestion hac seguimient promov cultur calid organizacion reforz competent personal tem calid proyect planific control proyect critic pmi mejor empres planific realiz auditori proces empres planific coordin asignacion personal desarroll activ calid intern revision prueb proyect ejecucion auditori intern participacion auditori evalu extern particip identificacion are oportun solucion problem foment implement desarroll grup calid comit direct circul mejor,profesional carrer ingenieri sistem softwar anos experient minim gestion proces empres servici necesari tecnologi informacion indispens conoc cmmi deseabl hab llev curs requer experient minim anos gestion proyect desarroll softwar conoc gestion calid auditori sistem norm iso herramient calid analisis caus raiz control estadist etc ingles nivel intermedi ms offic nivel avanz ms project nivel avanz visi nivel avanz
6,anal program,administr men product empres proces aprendizaj client resolucion problem basic entend analiz solicitud client defin altern solucion evalu seleccion mejor ejecut solucion eleg realiz inform activ efectu solucion solicitud intern client experient desarroll report,bachill ingenieri sistem softwar carrer afin experient minim anos administracion servidor web preferent webspher application serv conoc messag brok
4,practic informat,oportun laboral americatel encuentr busqued practic sistem ser part direct equip comercial respons tom decision negoci import empres tendr oportun aplic conoc tecnic cas relacion direct gestion tactic estrateg negoci respons funcion del carg ofrec elaboracion analisis informacion bas intern dat americatel obtencion querys sql bas dat analiz posterior creacion analisis report gestion are corresponsali wholesal gestion ingres cost margen generacion nuev indic report desempen are mediant analisis informacion atencion seguimient solicitud servici dat telefoni oper telecomun nacional internacional,conoc manej bas dat sql nivel intermerdi avanz ofimat avanz excel combin dat obten queryssql ser analiz posterior conoc jav php nivel intermedi opcional requisit ingles intermedi
1,program,construccion product modif softwar program component softwar realiz prueb unitari integracion component desarroll report hor diari trabaj leer manual funcion are control calid leer manual cicl vid desarroll softwar segun sistem gestion calid empres,se ofrec line carrer ser part empres franc crecimient solucion instal pais grat ambient trabaj ingres plantill benefici ley prim eps cubiert part cuart mes subvencion alimentacion principal capacitacion constant lin product solucion ofrec empres
4,anal bas dat,automatiz proces generacion informacion coordin disen segmentacion distribucion campan marketing direct are credit product marketing canal fuerz vent call cent etc desarroll campan acuerd cicl vid vision client realiz control seguimient campan accion comercial implement cad segment medicion result deteccion posibl desviacion plan propon accion correct necesari apoy proces creacion indic respuest campan marketing direct propon coordin are riesg mejor accesibil campan preaprob identific oportun prospecting administracion portafoli campan brind soport tod are financ realizacion accion comercial requ bas dat client prospect apoy analisis segmentacion client nuev potencial analisis oportun negoci trav bas dat identificacion segment relev financ disen campan marketing direct dich segment cuantific tendenci comport segment client campan bas dat mid rati contact respuest efect aprobacion utilizacion mont promedi comport pag compr gener propuest valor grup segment identific propon desarroll campan especif llev propuest valor client propuest nuev segment criteri seleccion filtr mejor rati respuest efect aprobacion comport compr campan apoy desplieg proyect estrateg vincul informacion relev optimiz diferent frent caden valor segment marketing offlin onlin soport analit definicion calibracion component product preci promocion plaz ofert valor segment product conform cicl vid client adquisicion portafoli retencion client apoy ejecucion plan estrateg inteligent negoci asoci mejor contact client analisis informacion identificacion segment relev financ elabor plan mejor contact client asegur ingres adecu informacion vigil promov actualizacion valid integr dich informacion identific analiz comprend factor permanent fug client disen estrategi accion contribu rentabiliz mayor tiemp client dentr grup apoy implementacion desplieg solucion geobusiness participacion implementacion inici sit location geoprospeccion defens territori solucion location intelligenc general apoy validacion puest produccion model estadist mineri dat divers segment product financ carg bantotal bt bas dat client valid unid riesg otorg credit personal ventan comercial,bachill ingenieri industrial estadist ing sistem experient minim ano proyect tecnologi informacion business intelligenc sql serv conoc avanz integration servic indispens conoc experient desarroll dat marts
4,especial crm analit,respons gestion relacion ali lider proces ali correspondient model prospeccion eleccion mejor product canal distribucion feedback analisis integr campan adquisicion portafoli ali propon oportun mejor arbol decision client client portafoli exclus compart respons analisis campan adquisicion portafoli ali respons reporting analisis campan ali identific implement oportun negoci solucion analit relacion ali explot herramient predict estimacion ingres monitor performanc coordin relanz model predict ser necesari respons analytics segment objet compart ali asegur cumplimient directric administracion prospect campan adquisicion portafoli propon mejor model prospeccion lider analisis rentabil product canal segment compart ali identific oportun modelacion estadist event inter negoci part informacion propi crm ali recog ali inici proyect analit vincul crm administracion campan financ apoy presentacion inici tecnolog are apoy proyect implementacion canal altern sms emailing etc apoy divers analisis comercial unid requ soport estrategi comercial servici mediant elaboracion report cub informacion metamodel dat adquisicion portafoli retencion client seleccion kpis relev cuantificacion oportun desarroll puest produccion tabler analit indic gestion seguimient entend negoci,experient minim anos lider tem business analytics crm analit administracion campan are negoci proyect datawarehous business intelligenc are sistem conoc avanz sql serv pl sql oracl conoc avanz herramient prospeccion conoc herramient administracion campan conoc spss clementin model sas enterpris min etc conoc avanz herramient geobusiness mapcity geopointview etc conoc avanz herramient reporting clikview business object microstrategy sas visual analytics etc
1,practic sistem,construccion product modif softwar program component softwar realiz prueb unitari integracion component desarroll report hor diari trabaj leer manual funcion are control calid leer manual cicl vid desarroll softwar segun sistem gestion calid empres,ten alta product eficient programacion jav andro ios ser analit habil rap entend
1,anal program jav,analiz disen desarroll prob implement solucion softwar destin atend requer tar proyect correspond realiz propuest valor permit disminu carg oper reduc cost mejor proces uso tecnologi colabor are correspondient llev cab correct cierr mes especial,experient minim tres anos lenguaj programacion jav experient minim ano programacion orient objet integracion sistem experient minim anos manej herramient bas dat oracl pl sql sql avanz
4,anal senior net,realiz relev analisis requer incident sistem client relev disen modul softwar model dat model integracion realiz construccion modul softwar mejor sistem coordin ejecut ejecucion prueb sistem intern integracion realiz desplieg produccion seguimient sistem fas explotacion elabor inform seguimient acuerd avanc realiz,experient minim 2 anos net enfoc vb net entorn web sql serv 2008
1,anal program,desarroll implement aplic informat facilit labor realiz diferent are institucion atend requer informacion usuari intern extern apoy soport tecnic implementacion aplic desarroll tercer,jav se ee web web servic deseabl certificacion ocjp superior frameworks spring jaxb hibernat jpa jsf recomendacion conoc desarroll portal liferay portal portlets herramient ide eclips tortoisesvn mav svn mul esb bizagi model toad model wbs chart pro arquitectur soa aop servidor contenedor aplic jboss tomcat mul serv jetty oracl pl sql nivel intermedi superior conoc optimizacion mejor rendimient consult deseabl conoc jenkins son deseabl conoc tecnologi movil cloud ofimat intermedi word excel visi manej project deseabl conoc metodologi agil conoc pmbok pmi scrum
6,ejecut calific consultori negoci,asesori unidad negoci definicion requer informacion soport comprension neces creacion enfoqu planteamient adecu resolucion estudi demand solicitud priorizacion soport oportun automatizacion incorporacion nuev definicion activ normaliz coordin tis tgt apoy gestion cambi comunicacion integr comit usuari respons prioriz requer segment negoci conjunt are local coordinacion permanent local dimension demand segment asegur tiemp respuest participacion proyect transversal gerenci inteligent negoci,deseabl estudi post grad deseabl curs especializacion business intelligenc marketing gestion proyect gestion cambi sql oracl nivel intermedi deseabl conoc teradat
6,encarg riesg creditici,lider equip mis respons produccion manten report riesg creditici elaboracion validacion report normat sbs bcrp disen elaboracion report informacion seguimient carter elaboracion informacion report directori funcion asign sub gerenci are,02 anos experient puest similar rubr financier
6,jef servici produccion,tendr baj respons administracion servici informat banc produccion defin administr polit continu oper nivel servici monitore direct relacion client intern propon optimiz establec conduc realiz control correspondient gestion produccion relacion operat infraestructur sistem informat,05 anos experient puest similar 2 anos rubr financier
6,lid servici produccion,tendr baj respons refuerz administracion servici informat banc produccion lider control polit continu oper nivel servici monitore direct relacion client intern coordin ejecut concret gestion produccion relacion operat infraestructur sistem informat apoy administracion presupuest gast inversion are,anos experient puest similar anos gestion sistem rubr financier orientacion client comunicacion efect trabaj equip liderazg orientacion desarroll personal conoc sla perfeccion itil administracion presupuest
6,subgerent sistem banc cencosud,propon formul dirig gestion orient optimizacion desarroll continu proces tecnolog relacion negoci orient lineamient corpor banc formul plan desarroll informat acord plan negoci plan diferent are usuari empres bas lineamient corpor dirig equip trabaj entreg servici informat banc baj nivel servici adecu pact negoci conduc evaluacion desarroll implantacion operacion manten seguimient sistem informacion computariz propon adquisicion equip servici cualqui recurs informat comun dat dirig operacion manten servici equip comput comun dat empres dirig soport apoy usuari refier buen funcion equip informat tecnologi informacion softwar relacion orient diferent gerenci empres refier lineamient estrateg relacion uso tecnologi informacion,cinc anos lider are sistem empres rubr financier hab realiz curs perfeccion relacion sistem desarroll proyect ingenieri softwar conoc ingenieri softwar gestion portafoli proyect gestion demand gobiern person desarroll equip trabaj gestion tiemp proces dat gestion acuerd nivel servici sla
6,practic softwar jr,gener vincul constant client estrech relacion represent identific desarroll oportun comercial elaboracion seguimient oportun comercial manej forecast,experient vent televent
1,program,desarroll aplic informat telecomun enfasis logic interconexion interfac usuari,experient destrez lenguaj programacion conoc algun lenguaj programacion jav php python conoc deseabl sistem oper linux unix conoc bas dat oracl postgr mysql conoc deseabl generacion scripts conoc deseabl networking dese superacion capac aprendizaj
1,practic riesg,programacion php web programacion element visual estil css implementacion cifr dat simetr arquitectur llav public pki implementacion proteccion comun trav certific digital ssl,deseabl experient brind soport usuari final conoc conoc avanz php web conoc utiliz frameworks trabaj conoc programacion element visual estil css conoc implementacion cifr dat simetr arquitectur llav public pki conoc implementacion proteccion comun trav certific digital ssl conoc med segur ataqu sql injection cross sit scripting cross sit request forgery the middl manej microsoft offic
1,anal sistem senior,recolect informacion necesari permit obten conoc proces activ empres van ser automatiz gestion administr modificacion actualizacion diferent aplic asign valid program sistem desarroll funcion correct cumpl requer usuari pon produccion modif realiz implic capacit usuari operat atend requer nuev funcional modif modul carg propon mejor optimizacion proces intern empres absolv consult tecnic funcional usuari acces proced operacion sistem asign apoy construccion documentacion necesari diagram model dat program manual tecnic usuari etc realiz funcion afin complementari asign jef inmediat superior,experient minim anos puest conoc visual studi net visual basic microsoft sql serv consult transaccion stor procedur reporting servic desarroll aplic web cap aspnet vb net web servic herramient disen erwin rational ros conoc uml css jquery json ajax javascript jsp jquery
6,jef comercial instal electr,respons capt client ofrec servici empres sector instal electr apoy director pais defin desarroll comercial empres sector respons establec plan accion consecucion contrat client cort larg plaz realiz estudi econom ofert,experient minim 2 anos are comercial empres instalacion ingenieri electr distribucion material electr sector priv
6,practic gestion campan,apoy divers funcion unid propon mejor report proces implementacion nuev mejor proces generacion divers report apoy elaboracion report product canal product apoy generacion informacion rentabi agenci nivel nacional apoy generacion vent pag comision apoy atencion recl consult deriv pag comision,necesari
4,practic profesional supervision recl inform,gener busqued oportun mejor proces involucr soport administr atencion recl elabor report inform facilit visibil casuist identificacion solucion caus raiz mejor proces impliqu automatiz desarroll aplic participacion activ proyect implementacion mejor continu gestion indic,sql avanz visual basic avanz
6,anal proyect,clinic internacional encuentr busqued anal proyect are planeamient desarroll solicit analiz prepar present adecu informacion proyect utiliz herramient buen practic proyect control avanc cost tiemp performanc usand herramient ayud visualiz nivel progres hac seguimient permanent garantiz desarroll activ asign cumpl dem funcion sub gerenci proyect expansion contribu necesari buen march gerenci organizacion,minim anos experient gestion proyect proces offic nivel intermedi avanz conoc basic gestion proyect conoc control mejor proces
4,anal desarroll,desarroll implementacion nuev funcional report defin sistem asign documentacion funcional tecnic desarroll realiz bas dat configur instal manual usuari,minim anos experient programacion net asp domini bas dat sql mysql oracl experient proyect implementacion sistem logist
4,anal arquitectur jav,nos encontr busqued anal arquitectur tecnolog cumpl siguient funcion asegur disen soport solucion sol tecnologi consider requer usuari requer tecnic ej arquitectur solucion apoy planificacion gestion activ disen prueb implantacion tecnologi nivel program promov activ diagnost evaluacion tecnologi promov activ disen arquitectur tecnologi revis dar soport component disen,deseabl especializacion arquitectur sistem conoc disen arquitectur herramient net experient minim anos alin arquitectur deseabl conoc negoci banc segur ingles nivel avanz
1,asistent program net,accentur empres global consultori management servici tecnologi outsourcing combin experient incompar ampli capac tod industri funcion negoci ampli investigacion respect empres exit mund nos encontr busqued profesional sistem experient realiz analisis requer disen solucion desarroll herramient microsoft net desempen asistent program,minim cont anos realiz analisis requer disen solucion desarroll herramient microsoft net conoc visual basic bas dat sql serv se valor experient rubr banc segur
6,anal net,actual encontr busqued joven profesional estudi ultim cicl carrer ingenieri sistem informat afin tecnic universitari integr prestigi empres multinacional busc profesional experient desempen anal net integr prestigi empres multinacional funcion analisis requer funcional elaboracion disen tecnic lider pequen equip llev cab buen organizacion deleg respons hac seguimient modul,minim cont anos realiz analiz requer program activ dirig disen solucion desarroll baj herramient microsoft net conoc desarroll web vb manej bas dat sql oracl net deseabl conoc ingles nivel basic intermedi se valor experient rubr banc segur
4,anal funcional datastag,unet accentur ayud transform organiz comun lider mund magnitud capac compromis client form colabor trabaj entreg valor proporcion oportun unic crec avanz elij accentur hac entreg innov part trabaj extraordinari carrer emple accentur forj carrer cuatr are diferent negoci consultori tecnologi outsourcing funcion corpor intern cad zon ofrec experient carrer unic atract mezcl trabaj oportun capacitacion ambient trabaj estructur promocion profesional invit sumart organizacion ofrec mayor desafi mejor oportun satisfaccion nos encontr busqued anal funcional datastag funcion disen desarroll proces etl analisis mejor performanc,experient anos manej herramient datastag hab trabaj proyect implementacion utiliz datastag experient desarroll etl conoc sql inter desarroll empres preferent hab trabaj empres rubr telecomun
6,gerent servici financier,identif evalu resuelv problem complej negoci are respons analisis situacion dat requier evaluacion profund factor variabl gestion proyect,deseabl especializacion arquitectur sistem conoc disen arquitectur herramient net experient minim anos alin arquitectur deseabl conoc negoci banc segur ingles nivel avanz
6,gerent proyect,nos encontr busqued gerent proyect experient sap crm profesional ingenieri softwar trabaj cicl vid prestacion servici analiz disen constru prob implement manten vari component sistem aplic accentur client,experient proces segur habil profund inclu habil requer capac cumpl requisit viaj cas ten anos experient gestion proyect dentr servici fabric softwar conoc gestion proyect deseabl conoc rubr segur
6,traine ingenieri informat,particip proyect implementacion sistem negoci empres segur apoy analisis desarroll etap implementacion proyect soport analisis negoci segur,deseabl experient nivel ingles intermedi
1,anal program jav,prepar prototip desarroll program component requer especific document funcional tecnic asegur calid entreg prepar documentacion tecnic manual,titul bachill carrer ingenieri sistem softwar informat afin estudi ultim cicl experient minim anos programacion jav web conoc web servic experient frameworks desarroll bas dat relacion aplicacion mejor practic programacion conoc deseabl mav junit jquery experient redaccion document manual usuari ofrec grat ambient trabaj crecimient profesional line carrer contrat planill capacitacion patrocini examen certificacion constant ret tecnolog
6,anal senior proyect,garantiz cumplimient tiemp cost calid cad proyect carg sosten reunion trabaj sponsor integr equip proyect stakeholders clav inclu kickoff reunion semanal trabaj cierr proyect defin conjunt equip trabaj entreg proyect metod programacion mism estructur desglos tar facilit promov discusion enfoqu accion realiz proyect defin line bas proyect cuant cronogram presupuest riesg manten actualiz cronogram presupuest riesg proyect manten inform avanc cambi equip proyect sponsor stakeholders clav promov excelent manej proyect proporcion herramient metodologi manten dar seguimient indic rendimient proyect valor gan kpis cuadr mand promov accion correct prevent cas gestion cambi proces empres frut implement result garantiz gestion eficaz contrat proveedor maner logr objet proyect conclu proyect realiz cierr administr gener documentacion cierr leccion aprend proyect gestion conoc compart mejor practic leccion aprend,minim anos gestion proyect implementacion pilot elaboracion matriz riesg deseabl experient are gestion proyect servici atencion client regulacion control calid red sistem
3,practic,desarroll program acuerd especif funcional ejecucion prueb unitari soport usuari final documentacion tecnic program,experient minim mes puest deseabl conoc bd oracl ms sql mysql conocic programacion jav php mysql conoc basic linux
6,practic redaccion,oportun contador histori apasion quier desarroll potencial period redaccion comerci plaz practic mes reserv apart escrib expresart form brillant deber ser capaz utiliz cualqui disposit tecnolog pong disposicion conoc encontr interactu serv comun apasion sentir tan comod facebook twitt pinterest linkedin exit personal crecer form exponencial que nos ofrec tien vision holist pensamient sistem muestr apasion form text escrit public import baj nombr ultim seis mes eres buscador informacion incans buen fotograf capaz produc edit vide segund movil windows pati delanter manej ms offic outlook per googl deb ten secret manej analytics graph googl maps docs driv lees interpret document manten adecu comunicacion ingles tu pasion tendr horari que obtien desarroll pasion entorn creativ pertenec antigu punter empres periodist percib mediant conveni practic subvencion acord merc oportun desarroll crecimient entren tecnic capacitacion constant,invitacion cad fas ser corre electron realiz llam telefon
6,anal administracion personal,respons administracion personal consolidacion generacion dat personal registr dat emple mantien actualiz preparacion contrat laboral sancion pag coordinacion ministeri trabaj monitore elaboracion correct nomin mensual tom consolidacion dat control revis nomin consolidacion personal respons departament contabil pag salari tiemp error,men anos experient recurs human experient trabaj campament miner hidrocarbur construccion disponibil viaj interior pais condicion climat podri ser advers indispens hab manej erp sol sap oracl adryan afin indispens deb cont sol experient empres sector mineri hidrocarbur construccion ten nivel ingles sol intermedi avanz indispens
4,anal contralori,realiz report analisis permit identific evalu cumplimient polit proced financ analiz bas dat fin gener excepcion alert polit proced establec financ prepar report detall result obten contralori elabor emit estadist tiend proces alert elabor inform seguimient are respons plan accion fech compromet subsan situacion observ automatiz proces manual realic are mediant uso herramient nivel usuari access sql elabor indic gestion are contralori,experient minim ano posicion similar manej access sql nivel avanz conoc program bas dat
6,practic sistem vent,analiz disen ejecut requer proyect ofert comercial are usuari organizacion impact sistem vent hac seguimient proyect requer ofert comercial asign cumpl control sox analiz riesg impact ejecucion requer proyect solicit negoci,conoc gestion proyect model proces
3,ingenier red vas,asegur correct funcion equip element red asoci red servici vas trav control seguimient constant performanc realiz configuracion diagnost solucion fall red servici vas realiz configuracion sistem red vas revis aprob mop hor hor gener proveedor prov soport incident mayor critic particip bridg prov soport especializ are intern revision informacion inici expansion desarroll mism calendariz coordin activ realiz ventan manten red servici vas report activ realiz implement ampliacion element red servici vas,conoc arquitectur plataform prepag pre ngn preferent conoc red dat bas dat mysql ms sql serv indispens sol conoc sistem oper windows linux unix uso scripting bash perl python indispens conoc plataform gestion monitore red movil iden gsm indispens conoc protocol smpp indispens conoc mwi sigtr diamet preferent lenguaj programacion jav shell web tradicional web movil preferent conoc operacion plataform smsc mmsc ussd wap browsing vms indispens conoc hardwar servidor storag balanc swtich routers preferent conoc arquitectur plataform prepag pre ngn preferent conoc red dat bas dat mysql ms sql serv indispens sol conoc sistem oper windows linux unix uso scripting bash perl python indispens conoc plataform gestion monitore red movil iden gsm indispens conoc protocol smpp indispens conoc mwi sigtr diamet preferent lenguaj programacion jav shell web tradicional web movil preferent conoc operacion plataform smsc mmsc ussd wap browsing vms indispens conoc hardwar servidor storag balanc swtich routers preferent conoc arquitectur plataform prepag pre ngn preferent conoc red dat bas dat mysql ms sql serv indispens sol conoc sistem oper windows linux unix uso scripting bash perl python indispens conoc plataform gestion monitore red movil iden gsm indispens conoc protocol smpp indispens conoc mwi sigtr diamet preferent lenguaj programacion jav shell web tradicional web movil preferent conoc operacion plataform smsc mmsc ussd wap browsing vms indispens conoc hardwar servidor storag balanc swtich routers preferent vas servici valor agreg indispens ccna indispens se consider
4,anal program oracl forms report,analisis desarroll sistem oracl develop forms report,minim anos experient puest afin experient conoc herramient oracl forms reports manej bas dat oracl
6,supervisor cumplimient plaft,garantiz cumplimient activ program sistem plaft analiz cas sospech deriv are coordin form direct ejecut asesor segur asegur cumplimient polit prevencion lav activ financi terror investig cas sospech particip proyect are cumplimient,cont experient previ are cumplimient riesg auditori proces preferent experient trabaj entes regul
6,essalud convoc practic profesional administr,culmin estudi universitari administracion cienci comunicacion contabil derech economi estadist ingenieri industrial quier inici desarroll profesional invit particip proces seleccion practic profesional,egres bachiller titul cont titul profesional hab realiz period maxim practic cab precis sum period practic institucion cualqui entid deber super doc mes
6,essalud convoc practic pre profesional administr,curs ultim anos estudi universitari administracion cienci comunicacion contabil derech economi estadist ingenieri industrial quier inici desarroll profesional invit particip proces seleccion practic pre profesional,estudi ultim cicl hab realiz period maxim practic
6,anal funcional net,actual encontr busqued joven profesional estudi ultim cicl carrer ingenieri sistem informat afin tecnic universitari integr prestigi empres multinacional busc profesional experient desempen anal funcional visual basic net asp net integr prestigi empres multinacional funcion analisis requer funcional elaboracion disen tecnic lider pequen equip llev cab buen organizacion deleg respons hac seguimient modul,minim cont anos realiz analiz requer program activ dirig disen solucion desarroll baj herramient microsoft net conoc visual basic bas dat sql serv deseabl conoc ingles nivel basic intermedi
4,anal funcional datastag,disen desarroll proces etl analisis mejor performanc,experient anos manej herramient datastag hab trabaj proyect implementacion utiliz datastag experient desarroll etl conoc sql inter desarroll empres preferent hab trabaj empres rubr telecomun
